tenure_months,monthly_charges,total_charges,age,credit_score,support_tickets,login_frequency,avg_session_duration,payment_delay_days,contract_length_months,num_dependents,international_plan,voice_mail_plan,data_usage_gb,roaming_charges,device_protection,paperless_billing,num_referrals,churn_target
1.0,110.21,104.42,51,652,0,4.8634814483907345,-0.0016373286235023396,3,-0.9904260576187359,4,0,1,-0.01453172069394479,5.3576047610304345,1,1,1,0
17.0,80.31,1447.16,20,850,0,-1.017877886179182,1.4263396258837524,2,2.3629285516943326,2,1,0,-0.9086081208600015,-3.039860715942505,0,1,2,1
57.0,103.25,5747.45,30,606,0,-3.4051224335279873,-2.226864432848108,1,-1.274847153193815,1,1,1,1.1684633122520025,0.8331975965949596,1,1,3,1
1.0,102.3,94.28,40,850,5,-2.2125988466962743,6.17156395870553,8,2.829833015434707,2,0,0,-1.3827244843037179,-3.79482422878994,0,0,7,1
32.0,149.99,5199.74,42,587,0,-1.2162034289564074,2.1853582955750306,2,2.5467240701201543,2,1,1,2.425374576346179,4.470552979808541,1,1,0,0
49.0,116.13,6202.21,51,497,5,2.60596752011029,-0.6425163912306187,3,3.5771172688197783,1,1,1,1.102726359330237,7.9623311369517324,0,1,5,0
29.0,103.5,3079.2,32,687,1,-0.7629624051669481,2.885434160290033,1,0.10496895853922494,0,0,1,-0.879436050756387,0.2755123991670392,0,0,2,0
44.0,42.52,1786.16,38,589,2,2.7656122209322826,0.2820048575738541,4,0.9362389413087804,1,0,1,1.277389565580602,2.4080105411653094,0,0,2,0
72.0,73.5,4831.25,29,525,1,-3.124325697462094,-1.3310592776515446,4,-0.8909030252064648,0,0,0,0.38068254693468806,-0.06685836657029205,1,1,4,1
17.0,68.17,1213.83,62,622,0,4.516447547488106,-1.5244541366617979,6,-0.39046323598522215,1,1,0,-1.1457693853606132,4.809201977242958,0,1,0,0
31.0,107.92,3056.82,41,759,4,-6.141740330129233,1.2133409728288589,4,1.7093220438621164,0,1,0,-0.7422862954647297,-4.081692622653545,1,0,1,1
9.0,99.5,975.81,56,534,0,5.14115079006141,1.1654929007580122,6,-2.199251243941297,1,0,1,-0.2530299563574514,7.670059410454385,0,0,2,0
2.0,89.25,165.66,46,647,2,3.8786981605460666,0.13814396123745082,9,-1.939533844841407,3,0,1,0.6990792191023978,4.614777623375629,1,1,2,0
48.0,115.32,5247.68,38,575,1,-3.4157588181149707,6.018954135745078,0,3.4989418205727945,1,1,0,1.0540042661495503,-1.2513010038184726,1,0,3,0
43.0,107.55,4572.78,33,675,1,-1.948296914586477,3.7400655674025973,13,1.8519930153186537,1,1,0,-1.6869397167035713,-0.5053568075076953,1,1,4,0
72.0,82.46,6241.14,65,350,1,5.6128058260002724,-0.7563293641563936,7,1.0013722449595122,3,1,1,0.03881352263600957,8.708906286026323,0,1,6,0
1.0,149.99,156.77,80,543,1,-1.3601024846019167,-1.8925200682332308,4,3.227653454717113,2,0,1,-1.0675060953054312,10.866477780981365,1,1,0,0
29.0,82.13,2302.68,30,586,2,4.0851133857701445,6.677771131828442,1,0.4344724161058308,1,0,1,0.18477334115157532,2.675991856361064,0,0,5,0
1.0,81.25,74.68,67,850,3,-1.426815831984006,-9.296084119216816,10,-0.7446930946571028,4,1,0,1.7468335492741696,-3.6221006828717224,1,1,8,0
56.0,47.13,2805.81,47,532,1,1.849618135044241,1.4545394318238893,3,2.101649800168141,2,1,0,-1.1689950280145154,0.5327619211311055,0,1,2,0
1.0,119.38,108.31,80,814,3,-2.2490061730692608,-9.501111009165546,8,0.8377676348488748,4,1,0,1.0666109549037361,2.554137283839261,0,1,10,0
1.0,78.45,72.23,48,746,2,1.4043042737831726,-3.057933620142138,4,0.5592302649559235,5,1,1,-0.6504007573962328,-0.9424122632929812,1,1,7,0
1.0,120.29,109.68,40,759,2,-1.9929446957055164,-0.33052872531509975,6,-1.536736297936208,2,0,1,-1.3680998354089973,0.2838862449122191,0,0,3,0
64.0,71.48,4983.32,56,644,2,-4.2074432888611915,-5.976232223093272,1,0.39645454627559296,3,0,0,1.9802786638002872,0.4755457936935737,1,1,2,0
52.0,96.91,5425.36,33,492,1,2.5956946671179537,2.854191555414548,6,2.3095480085293536,0,1,1,-0.9215381448875093,6.905839261938036,0,1,3,0
1.0,130.42,129.17,38,850,1,0.6249483452953022,4.699643498980177,3,-0.2802597586466751,1,0,0,-0.6138284139206552,1.8101711533171987,0,1,8,1
28.0,65.44,1777.99,33,655,2,0.9759893049871937,3.9738691604097345,1,1.005304905291742,3,0,0,-1.0085679576875572,-1.1162713763246646,1,0,1,1
1.0,112.27,101.3,74,785,1,-1.8118223450229576,-8.497924963784389,0,1.9279724360111476,1,0,0,-0.1857748478878077,1.7885518193772998,0,1,9,0
72.0,19.99,1434.19,22,418,5,3.4814173151327257,7.764843691654067,2,0.37809275868135883,0,0,0,1.0993745133495296,0.06822154757664882,0,0,6,0
36.0,66.7,2177.57,24,548,2,3.8943040004952807,5.079325405984002,5,-0.2054331270315527,1,1,1,-0.9074822507895359,4.6779681989196,0,0,0,0
58.0,22.81,1423.39,27,536,1,2.6093302213177534,3.5379894940315615,6,2.1837373786362444,0,1,1,-0.05385138063875207,0.2121941775920631,0,0,2,0
44.0,90.51,3878.58,37,612,2,4.78678292484279,0.14738447701159454,5,-0.2416252776811384,2,1,1,0.9707838844686024,3.9027461716929293,1,1,3,0
3.0,74.71,230.52,61,774,2,0.30313499438329755,-6.66497680861653,2,0.21295321304419823,4,0,0,-0.2531633554320989,-2.0869979637331206,1,1,7,0
16.0,123.6,1792.09,66,618,0,0.1287548409375465,-2.6864121699945867,2,1.1554928816847228,1,1,0,1.0569286776312454,7.455547005848166,0,1,5,0
44.0,69.01,3207.06,37,527,0,8.32324710639207,4.5113915325720475,5,-0.4410137998054252,3,0,1,0.1848131745413574,6.048216707095759,1,1,7,0
14.0,94.88,1262.78,25,680,1,2.5420542324057056,3.362645330208778,2,-1.6068485454859305,2,0,1,0.6044539198908182,0.27206050923729796,0,0,0,0
12.0,117.23,1292.13,45,671,1,-0.1822089427986892,3.567207524431295,2,1.727707606890578,1,0,1,-1.3420047109359414,2.1713363215988366,1,0,2,0
15.0,149.99,2092.82,52,632,0,-1.0479060895711712,1.5425637733878854,7,-2.009707254027702,2,0,0,-0.10351201622704102,6.744636625516057,1,1,1,1
1.0,149.99,149.39,28,729,0,1.964766463370912,2.838014475197012,4,-1.8472342361284473,4,0,1,-1.7167354078687798,5.588462308834036,1,1,1,0
41.0,113.35,4580.63,47,549,1,-2.0324723345857905,1.3401814814070399,1,1.4815113146658456,1,1,1,-0.4754744203929342,-0.013304965223578887,1,0,1,0
32.0,137.33,4602.27,32,742,2,-4.488333482290167,2.2316031836145376,8,0.21568181689067123,1,1,0,1.1912662493783621,-0.872092340448971,1,1,2,1
11.0,57.52,669.01,28,665,1,3.642322369252486,6.579346825827832,1,-1.3183285008756203,2,0,1,0.38010251122380206,-1.2918667488385145,1,0,4,0
42.0,65.04,2865.04,55,756,4,-5.26771426217901,-0.8078658861344415,3,2.1992980333183922,1,1,0,-0.45934499262305956,-4.942776675629764,1,0,2,1
1.0,149.99,159.66,18,784,0,-0.7728588126937372,1.0573244993713122,1,-3.3370054546724655,3,0,1,-0.1435713494221972,4.717847297229225,1,1,4,1
23.0,82.53,1829.34,26,618,1,5.037253367719514,4.7051020862366055,1,-0.9870126744897444,4,0,1,-2.882269531332502,1.8909001192723363,1,0,2,0
65.0,71.04,4783.22,40,478,0,7.003208857723444,2.730516989734928,3,-0.23295095970613489,0,1,1,0.18944356198002413,6.679139966560407,0,1,8,0
72.0,32.31,2159.71,18,815,1,-4.400316467062654,-4.468346390658181,5,3.5044462430298355,1,0,1,1.2664813623352809,-6.149756602606119,1,1,5,1
14.0,118.78,1717.2,29,748,1,-3.8437676344627416,2.431247071517805,1,1.1099748174407122,1,0,1,-0.8304957308391228,-3.4883909894000866,1,0,2,0
12.0,125.48,1591.49,59,519,1,3.045937199223955,2.5080400933449662,6,0.7156466727572784,0,1,1,1.6083705948973723,7.957325804323174,1,0,2,0
8.0,23.49,170.99,20,850,3,-0.689266808354938,-2.508531867262188,8,-2.175933698736089,2,0,1,0.7673475695603332,-5.039500818020823,0,0,0,1
13.0,48.28,682.52,18,764,0,4.92435786304473,9.717481904470022,4,-0.06611693939396945,5,0,0,1.4122184348128712,-2.0074695213077582,1,0,8,0
72.0,107.25,7670.6,59,554,1,-7.023244807886045,-5.090151949405933,6,1.7452466404845524,2,1,0,1.1870631018545859,-5.117114170298209,1,1,2,1
32.0,149.99,5043.93,54,653,2,-11.54837270576701,0.9080007179950433,10,5.922359354447664,2,0,1,0.08470695022739522,-4.372790141581608,1,0,4,0
17.0,74.39,1313.94,59,617,3,4.165213657165648,-1.1942204099323108,1,1.3202237850463603,2,1,1,1.1225744723452835,3.8411835939442684,0,1,3,0
26.0,84.83,2187.9,35,520,3,6.566593166353699,2.2246994698084555,1,-3.2760063604922887,0,1,1,-1.6584718764013866,5.308634308221959,0,0,1,0
3.0,149.99,463.03,26,808,0,-14.622780280262768,5.370056368167112,5,5.2568990491357965,2,1,1,1.4268386455029907,-10.29594043093986,1,0,7,0
72.0,48.51,3830.66,36,472,2,-2.8547572285285514,-3.5832912818361318,0,0.5881864049454286,2,1,0,-0.8558694526362896,-1.7900227861724105,1,0,3,1
47.0,88.64,4101.53,43,494,1,3.3352313417084427,4.087925472491578,6,-0.612977833465261,0,0,0,-0.9106996000656511,6.643842489192476,0,1,4,0
72.0,19.99,1302.64,18,660,1,6.12847034418499,3.5924934001099706,5,0.23494023942321696,1,1,0,-1.8961969460513373,-0.5915750897904536,0,1,10,0
72.0,19.99,1490.47,37,350,1,10.892337985813969,4.195208720285875,0,-0.2606083498619941,1,0,1,-0.8149595793741543,4.77321653553934,0,1,10,0
18.0,126.63,2052.24,32,790,2,-5.251678067811946,-0.08804780421818863,6,-0.9440466915656328,0,1,0,-2.0077155635635977,-2.637816496013912,1,1,4,1
58.0,19.99,1090.09,43,850,3,-3.026289701993927,-7.631764648146579,2,1.9694704649438686,2,0,0,-1.969284491547744,-9.283330135145711,1,1,0,1
1.0,124.87,125.41,26,806,4,-0.051830364839997076,4.858113146075886,10,-0.1895070172516261,3,1,1,0.26375640554390845,0.6796303728493388,0,0,1,0
50.0,92.97,5026.52,31,510,2,2.7175868270508503,2.7645546276204946,2,-1.1497845769742678,1,0,1,-0.7124483989792434,1.113522756341299,1,0,0,0
72.0,58.09,4364.23,19,498,3,2.332975583570594,1.4294749737654608,6,2.203364591504711,0,1,1,-0.13262361684445115,1.3709468542927772,1,1,3,1
60.0,78.32,4649.55,30,600,2,-0.5405095798418745,3.1396406603819775,4,1.4212159746567687,1,0,0,0.8128903294492634,-2.322545189690581,1,0,3,0
34.0,88.19,3069.9,47,637,2,-1.7556654453562193,-3.0270102052435135,1,1.1273163086952085,1,0,0,-0.7832370989558726,2.130548264462593,0,1,8,0
1.0,20.74,21.23,55,850,0,-0.32180079505809384,-6.546328980333889,1,1.0003882565128464,3,1,1,1.1776349208487207,-7.701752482200614,1,0,7,0
72.0,43.42,3388.58,53,460,2,2.940455221313098,0.409691401628594,4,4.900035964686642,1,1,0,-1.0994977775577228,3.215153726481122,0,1,2,0
56.0,34.17,1942.14,54,591,2,1.607038130484286,-3.3358506090575943,1,3.0114395561653544,1,1,0,-1.361019196454556,-0.8303301136989966,0,1,4,0
57.0,72.06,4283.39,51,526,1,4.89893146376655,1.0308357964006236,1,0.1325729121007394,1,1,0,1.684873660740756,4.922073704513602,0,1,6,0
66.0,19.99,1368.87,37,529,2,3.1539391634071037,2.5335607978256878,1,2.2366815063064633,1,0,0,-0.3839974542740906,-1.1248575988058551,0,0,0,0
58.0,32.68,2027.89,29,544,5,4.579351210130438,1.6655794887856779,6,3.0274755741447,0,0,1,-0.8175354532245936,1.937489679580867,0,0,2,0
20.0,63.0,1230.33,47,591,1,7.596635102960658,0.12949502534346335,2,0.6863782621023893,1,1,1,-0.948564261389555,6.037417461965056,0,1,0,0
14.0,65.72,884.42,48,850,2,-2.1915033967517057,3.0190952187095816,4,3.5562721431103133,1,0,0,-0.9515420765606213,-5.266403443890435,0,0,3,1
68.0,19.99,1352.78,36,482,0,5.359771961528549,3.1701464869156193,1,2.5787897543380995,1,1,1,2.0127498440812532,0.7629696024828221,0,0,0,0
18.0,87.73,1700.56,72,728,2,-2.0571746489483353,-7.708114136367853,5,-0.24061568611656947,2,0,0,-1.66975759784376,0.7455396249125958,1,1,6,0
21.0,119.52,2506.76,18,670,0,-2.2496429419358717,6.200547567394676,7,-0.11633183338213948,2,1,1,-0.5472861634747569,-3.32711222656701,1,0,2,0
27.0,131.46,3479.41,25,777,1,-3.1559279301314436,1.97384671083516,1,-0.32836163843339483,0,1,0,1.066941711115316,0.7883611204812085,0,1,1,1
30.0,139.76,4004.1,28,777,0,-6.682488568945829,1.0349398490013864,2,1.671930866711615,3,0,0,-0.38993339488913886,-3.2197865370484964,1,1,3,1
1.0,90.58,97.34,62,677,0,7.019354180018638,-1.8786213612148617,3,0.29578482087396607,2,1,1,0.6245658398429534,6.831617908474601,0,1,1,0
72.0,64.18,4220.93,34,358,2,5.555433729742571,6.2819514111048305,8,5.211498726552712,1,1,1,0.18575675141648096,7.388714893811497,0,1,0,0
22.0,91.1,2041.97,18,805,1,-0.5268053719285285,3.418283482501463,10,-0.13513280085337354,2,1,1,-0.018288199102788304,-3.6128435107662984,1,0,1,0
27.0,117.4,2953.12,33,542,0,-0.9575782335599466,7.435016590318995,2,1.6684570694446315,1,1,1,1.9877373594107541,0.10484660761474088,1,0,1,0
8.0,74.82,540.15,31,613,2,6.292326347975555,6.390487152129204,4,-1.574717173294606,2,1,1,1.1270202385867198,3.2637138562976693,0,0,4,0
44.0,75.89,3230.86,47,637,2,-0.02873952302783454,-3.172619061831101,8,1.6286520495267245,1,1,1,0.14991833881509736,1.8889265142762102,0,1,4,0
72.0,55.09,3605.23,43,371,1,11.128234065404092,3.612589305758988,1,0.25384829794654806,1,1,1,0.11017540737145055,8.96065309583506,0,1,9,0
72.0,22.27,1683.8,42,554,1,1.169862627696172,-0.37372838911200046,7,0.9364740924494064,3,1,0,0.06284542501864758,0.4738364317404357,0,0,1,0
32.0,111.67,3587.02,43,541,4,-0.004766577861554742,1.8294638489818014,10,-1.1911119833593706,2,1,1,0.13961190656588437,2.606214179349149,0,0,0,0
22.0,71.05,1656.92,50,628,0,4.527018266763693,0.6692317679849644,7,-0.5575511816335118,1,1,1,-0.5886261285727741,3.527430632497331,1,1,3,0
72.0,46.97,3050.63,35,509,1,-0.6765792152908275,-1.5677995074517723,2,2.903822216640537,4,1,1,0.3608434252317105,1.3985886358092428,0,1,0,0
55.0,88.58,4604.62,28,578,1,-0.49723311257038305,-0.11629294871342749,1,0.8981458835613673,2,1,1,1.0505329186868697,0.0988123397123238,1,1,4,1
38.0,55.69,2019.96,18,622,0,1.4029797627002103,8.668919475471316,0,-0.8691432850920445,1,0,1,1.3752016498353954,-4.166023662938969,1,0,4,0
3.0,48.21,147.09,39,709,0,7.336948981695915,6.339375855472155,3,1.2569631675577129,2,0,1,0.2873593619605729,1.3510774830179326,0,0,6,1
1.0,64.7,61.92,53,791,2,-1.0644004987047377,0.44518636776404535,6,0.9226868102357777,2,0,0,-0.25950003123669796,-3.1016822269227116,0,0,4,1
27.0,97.49,2557.64,18,694,1,2.4294129296120097,6.412186652203261,7,2.837275910527802,5,0,1,0.5279446134154385,-0.20656904578633098,1,0,2,1
72.0,52.45,4005.72,18,429,1,7.596841631344566,6.033389064169524,1,1.2977031706965931,1,0,1,-0.03284982537641447,6.020005175222721,0,0,5,0
1.0,71.98,77.95,55,699,1,6.160936872055313,-0.53942878498861,0,0.9167878785160257,3,0,1,0.09613189846946085,3.3923313877304606,0,1,2,0
22.0,90.59,1862.28,33,625,1,3.6573368316699653,3.4630131986088455,4,-0.4851478053719226,1,1,1,-2.080816906933507,2.4894470509884403,0,0,2,0
72.0,71.11,4610.4,46,445,2,-7.156047528167271,-9.089063807511335,1,-2.507144799022017,4,1,0,0.8713090243380868,-2.494099699223989,1,1,10,1
19.0,64.75,1311.96,38,597,0,7.455518546498868,1.0552088512524505,4,2.0508097987927654,2,0,1,-0.35652308542863126,4.829662975256912,0,1,3,0
35.0,74.14,2777.01,27,660,2,0.8140486177476635,5.314256847016459,5,1.4606843490810368,0,1,1,0.3716730175504361,-1.5859347281226135,0,0,4,0
1.0,87.3,82.18,61,690,1,3.4845694177391398,-0.2774224161470381,1,0.42061144209278545,5,1,0,1.218708779815986,2.444140686896378,0,1,3,0
46.0,61.6,2672.14,47,634,2,0.5816554908634249,-2.6124465091601494,6,2.307119389755634,1,0,1,0.3835457643964565,-1.672926027516742,0,1,2,1
21.0,54.49,1223.77,34,556,0,8.611241830816617,5.828341224868117,7,-0.8440188426883549,5,1,1,0.3567998853810049,2.8006580789262596,1,0,4,0
1.0,112.72,118.36,18,850,2,-0.025735052610260063,4.335360956139997,1,-2.2617281481277467,3,0,1,0.17426251261010225,-2.3200349806113816,0,0,1,0
33.0,82.89,2904.2,34,645,2,-0.7877196059162894,1.7313483162817809,1,-0.5040857079964761,1,0,0,0.6089459953982035,0.023367878973877716,1,0,1,1
1.0,87.48,79.65,64,839,3,0.5674795827643347,-8.954517241734033,3,0.2030510064396247,0,0,1,2.069000866896443,1.2108972869339738,1,1,7,0
33.0,86.29,2653.13,39,609,2,4.625237255286743,-0.8427803648973958,1,-0.6851477223504049,0,1,1,0.6361568725176084,5.434415216090942,1,1,1,0
1.0,149.99,161.73,58,783,1,-8.9303094248281,0.5860622049534132,3,4.553973889681028,2,1,1,-1.280139782781286,0.8326286883040773,1,0,5,0
23.0,77.38,1847.36,60,712,0,2.484129856057719,-5.736807532880209,4,-0.4131584637402318,3,1,1,-0.010964674404728193,3.8887386184640045,0,1,1,0
36.0,70.2,2304.69,53,593,2,2.1084855172071295,-3.2710320400444313,3,3.294660124415676,1,0,1,-1.2595790563799403,3.744697947030128,0,1,8,0
63.0,89.18,5407.04,18,661,0,-4.0258503236316106,-2.595696457991009,2,-1.413058301300511,2,1,0,0.4678060286160864,0.47995397469181167,1,1,6,1
1.0,108.55,102.2,79,757,4,0.305055532753292,-8.322370186916906,7,0.6566939500783618,1,0,0,-0.0687790706085137,3.3846114193958385,1,1,5,0
33.0,88.03,3103.52,44,667,1,-4.518432178995624,-6.181167746251467,6,-3.603029380894844,1,0,0,0.7390049453910952,-2.514608842194279,1,0,9,1
1.0,73.38,72.48,58,691,0,6.743827963483391,-4.093262015420331,7,1.333045281616345,2,1,1,-0.30088288998579593,4.264830570251947,0,1,3,0
19.0,132.99,2531.54,44,818,1,-2.5820322062131966,-1.7150248461630142,7,3.084012712136886,2,1,1,1.2114329226452833,-0.849998648287761,1,1,2,1
57.0,32.21,1762.79,40,656,1,-0.4782925386669395,-3.2424610460575836,2,0.5295624042836184,3,0,1,-0.17991768873212505,-0.9313887356458882,0,0,1,0
1.0,115.52,124.2,51,556,2,6.990738882429284,1.4268852221480417,6,-1.943323499842796,0,1,1,-1.4513895000998063,10.015365658284491,0,1,2,0
66.0,56.77,3473.4,35,742,4,-4.9463487496157414,-3.9026088774055325,10,0.7909983383589104,3,1,0,-0.12508257463055114,-5.508149120965092,1,1,1,1
26.0,95.22,2459.68,32,737,2,-5.543160268833279,2.8853355908447633,5,2.1067635138778993,1,0,0,-3.0190830584720425,-6.94640775023023,1,0,1,0
1.0,73.42,69.88,32,596,4,10.423578401126811,3.6462190580212788,0,-3.6894975516923023,2,0,1,-2.2398677198564516,8.101919380735609,0,1,4,0
55.0,39.67,2395.87,36,577,2,3.0721723993724925,-0.9280908743865857,7,1.6360598303465954,0,0,1,0.5902765944351105,1.0671858946643928,0,1,3,0
5.0,91.71,483.86,23,585,0,4.429350591114123,7.102562177157338,5,-2.1271993583030793,1,1,1,1.3774508010330713,2.213146835216473,0,0,1,0
72.0,19.99,1502.56,60,606,1,-0.5970134880541227,-5.729915955597556,4,2.2590325020461766,5,0,0,0.1533857368018595,-3.095992633522577,0,1,1,0
25.0,90.26,2329.97,73,622,0,0.2618845202874551,-2.4789517520226583,6,1.0108607827847953,0,0,0,2.2012140670679763,4.210402784878961,0,1,2,0
72.0,22.62,1733.24,23,429,2,4.361676198595246,8.355484464458975,8,0.3861070140626601,2,0,0,1.4266216296593106,1.603234252028927,0,0,4,0
1.0,79.01,78.37,18,796,1,2.516351966126834,12.059325233738559,1,-0.5610935180924083,5,0,0,0.3528529395795613,-3.8910793412021776,1,0,5,0
14.0,117.82,1801.88,42,650,3,-3.3765075064848675,3.9011773288249048,1,2.363091565530693,1,0,1,0.6274572142343661,-1.2749874806094847,1,0,0,0
72.0,65.13,5111.5,18,565,2,-2.841077165184164,9.593363571080776,4,3.295118583932902,2,0,0,-1.484272535248843,-7.141177602595265,1,0,6,0
1.0,128.07,126.85,78,741,2,2.8990309620791415,-6.149876167183757,2,0.16749283570609086,4,1,0,-0.9362257531402611,6.466481742010133,0,1,7,0
55.0,41.07,2367.38,47,555,1,-2.8659244430431294,2.7743074666577487,2,-2.4823748313452367,4,1,0,0.8172565521153081,-1.6022573191860718,0,0,3,1
42.0,107.43,4826.9,60,471,1,0.5846605464182856,1.8563140324348861,1,1.496349001329981,2,1,1,-1.4170608040783192,4.772866567220207,1,0,3,0
72.0,91.08,7099.65,44,588,1,-6.078137870469756,3.9999067468614706,1,6.475527446012083,0,0,0,1.1045431757992894,-5.763923254012885,1,0,4,0
72.0,60.07,4200.92,69,670,2,-6.8343400144191255,-10.377128765461913,6,2.4443235368975627,5,0,0,-0.7940127628946961,-1.2131883717746799,0,1,6,0
2.0,132.46,287.31,38,696,2,-3.6932129992130758,1.27984190755313,6,-0.8804258474262795,2,1,1,-0.8584382265905948,-0.6791058296481397,0,0,4,0
36.0,91.22,2998.62,31,579,2,2.088656700909306,3.0089184893338405,5,-0.6304366278187795,0,1,1,1.156694887998466,1.0118741519879428,1,0,1,0
1.0,123.4,117.58,34,735,0,-1.9537853150042426,7.061693275823028,5,0.04610167840267476,2,1,1,2.1880772155769255,-0.6811341197622719,1,0,0,0
22.0,102.95,2348.91,54,690,2,-4.042169260811804,-4.506995845617103,4,-3.2495793108691626,1,1,0,2.017084834854721,-2.396386275237521,1,0,4,1
36.0,28.82,1038.54,29,641,0,3.146721255236214,2.2851603995102643,1,0.657047136283995,0,1,1,1.4569418332455033,-1.1039499620511652,0,0,1,0
28.0,74.84,2208.96,63,605,1,1.4515833930396422,-0.7008908230546528,7,1.034193796312118,1,1,0,0.9389389107867735,4.2279138409841766,0,1,2,0
19.0,73.82,1488.1,70,771,2,-4.216854424915831,-9.173911762112724,5,1.074506921821507,1,1,0,1.2663773693895277,-1.9755978627359736,1,1,9,0
24.0,26.66,694.3,54,791,2,-0.8294689146064461,-7.660087213859412,1,0.348817001250622,1,1,1,0.6983484095619863,-4.628291094290395,1,0,5,0
10.0,149.99,1645.67,37,738,1,-1.75826749472769,1.7132422552289863,8,-2.145751261853934,1,0,0,0.051598716620903276,4.145262644526532,1,1,2,1
2.0,95.42,182.06,47,640,2,3.9407072881640715,1.3542242197316239,6,-2.4566424366446515,4,0,0,1.0654166416331188,4.888199093057801,1,1,0,0
62.0,38.31,2259.02,19,543,2,1.5804617707608373,1.8843220769869689,5,0.6080278942323448,2,1,1,0.793647226698399,-1.1386011605362008,1,0,3,1
1.0,88.91,95.16,51,735,2,5.475332813160932,-1.1761865989454692,9,-1.6068375618374873,5,1,1,-1.2885175980289871,2.9951624937961947,1,1,3,0
41.0,119.98,4501.84,31,644,0,-6.452704747271836,6.457791916676765,2,4.262900708234667,2,1,0,-0.15064691076598086,-6.325319323884559,1,0,0,0
65.0,149.99,10285.85,48,520,1,-6.74117205170669,1.356264709296998,0,0.9397023953544946,1,1,0,1.297263178720974,1.9393523820129952,1,1,1,0
62.0,96.3,6540.07,36,505,1,-3.264025463886132,1.5425373878670967,3,1.0360911674038225,2,0,1,-1.5086564435306027,-3.251525160874602,1,0,2,0
